Season_Year,Season_Type,GameKey,Game_Date,Week,PlayID,Game_Clock,YardLine,Quarter,Play_Type,Poss_Team,Home_Team_Visit_Team,Score_Home_Visiting,PlayDescription
2016,Pre,50,09/01/2016,5,125,13:48,JAX 19,1,Punt,JAX,ATL-JAX,0 - 0,"(13:48) B.Nortman punts 53 yards to ATL 28, Center-C.Tinker. J.McKissic to ATL 36 for 8 yards (B.Koyack)."
2016,Pre,50,09/01/2016,5,248,11:20,ATL 44,1,Punt,ATL,ATL-JAX,0 - 0,"(11:20) M.Bosher punts 56 yards to end zone, Center-J.Harris, Touchback. PENALTY on ATL-A.Hooper, Ineligible Downfield Kick, 5 yards, enforced at JAX 20."
2016,Pre,50,09/01/2016,5,1349,06:23,JAX 46,2,Punt,JAX,ATL-JAX,7 - 7,"(6:23) B.Nortman punts 41 yards to ATL 13, Center-C.Tinker, fair catch by N.Williams."
2016,Pre,50,09/01/2016,5,1550,03:47,ATL 47,2,Punt,ATL,ATL-JAX,7 - 7,"(3:47) M.Bosher punts 41 yards to JAX 12, Center-J.Harris, fair catch by B.Walters."
2016,Pre,50,09/01/2016,5,1660,02:03,JAX 21,2,Punt,JAX,ATL-JAX,7 - 7,"(2:03) B.Nortman punts 64 yards to ATL 15, Center-C.Tinker. N.Williams pushed ob at ATL 40 for 25 yards (S.Evans). PENALTY on JAX, Illegal Formation, 5 yards, enforced at ATL 40."
2016,Pre,50,09/01/2016,5,2088,13:45,ATL 29,3,Punt,ATL,ATL-JAX,17 - 7,"(13:45) M.Bosher punts 45 yards to JAX 26, Center-J.Harris. S.Wynn to JAX 31 for 5 yards (S.Neasman). PENALTY on JAX-B.Boddy-Calhoun, Unsportsmanlike Conduct, 15 yards, enforced at JAX 31."
2016,Pre,50,09/01/2016,5,2203,11:32,JAX 25,3,Punt,JAX,ATL-JAX,17 - 7,"(11:32) B.Nortman punts 50 yards to ATL 25, Center-C.Tinker, fair catch by N.Williams."
2016,Pre,50,09/01/2016,5,2951,13:14,ATL 28,4,Punt,ATL,ATL-JAX,17 - 15,"(13:14) M.Bosher punts 54 yards to JAX 18, Center-J.Harris. S.Wynn ran ob at JAX 35 for 17 yards (J.Perkins)."
2016,Pre,50,09/01/2016,5,3423,03:16,ATL 42,4,Punt,JAX,ATL-JAX,17 - 15,"(3:16) B.Nortman punts 40 yards to ATL 2, Center-C.Tinker, downed by JAX-J.Banyard."
2016,Pre,51,09/01/2016,5,411,09:25,MIN 41,1,Punt,MIN,MIN-LA,0 - 7,"(9:25) (Punt formation) J.Locke punts 47 yards to LA 12, Center-K.McDermott. P.McRoberts to LA 26 for 14 yards (B.Watts)."
2016,Pre,51,09/01/2016,5,501,07:54,LA 27,1,Punt,LA,MIN-LA,0 - 7,"(7:54) (Punt formation) J.Hekker punts 41 yards to MIN 32, Center-J.McQuaide, out of bounds."
2016,Pre,51,09/01/2016,5,750,03:40,LA 44,1,Punt,MIN,MIN-LA,0 - 7,"(3:40) (Punt formation) J.Locke punts 35 yards to LA 9, Center-K.McDermott, downed by MIN-J.Price."
2016,Pre,51,09/01/2016,5,894,01:47,LA 31,1,Punt,LA,MIN-LA,0 - 7,"(1:47) (Punt formation) J.Hekker punts 51 yards to MIN 18, Center-J.McQuaide. M.Sherels to MIN 36 for 18 yards (N.Grigsby). PENALTY on LA-A.Green, Player Out of Bounds on Punt, 5 yards, enforced at MIN 36."
2016,Pre,51,09/01/2016,5,1079,14:20,MIN 27,2,Punt,MIN,MIN-LA,0 - 7,"(14:20) (Punt formation) J.Locke punts 51 yards to LA 22, Center-K.McDermott. P.McRoberts to LA 36 for 14 yards (K.Carter)."
2016,Pre,51,09/01/2016,5,1169,12:39,LA 39,2,Punt,LA,MIN-LA,0 - 7,"(12:39) (Punt formation) J.Hekker punts 47 yards to MIN 14, Center-J.McQuaide, fair catch by M.Sherels."
2016,Pre,51,09/01/2016,5,1368,08:38,MIN 45,2,Punt,MIN,MIN-LA,0 - 7,"(8:38) (Punt formation) J.Locke punts 50 yards to LA 5, Center-K.McDermott. P.McRoberts to LA 20 for 15 yards (A.Harris)."
2016,Pre,51,09/01/2016,5,1461,07:29,LA 29,2,Punt,LA,MIN-LA,0 - 7,"(7:29) (Punt formation) J.Hekker punts 48 yards to MIN 23, Center-J.McQuaide, fair catch by M.Sherels."
2016,Pre,51,09/01/2016,5,1715,04:10,MIN 45,2,Punt,MIN,MIN-LA,0 - 7,"(4:10) (Punt formation) J.Locke punts 35 yards to LA 20, Center-K.McDermott. D'.Williams MUFFS catch, touched at LA 20, RECOVERED by MIN-J.Kearse at LA 19. J.Kearse to LA 19 for no gain (D'.Williams). The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands."
2016,Pre,51,09/01/2016,5,2301,00:14,LA 30,2,Punt,LA,MIN-LA,13 - 7,"(:14) (Punt formation) J.Hekker punts 41 yards to MIN 29, Center-J.McQuaide, fair catch by M.Sherels."
2016,Pre,51,09/01/2016,5,2561,12:25,MIN 45,3,Punt,MIN,MIN-LA,13 - 7,"(12:25) J.Locke punts 37 yards to LA 18, Center-K.McDermott. P.McRoberts to LA 25 for 7 yards (T.Roberson)."
2016,Pre,51,09/01/2016,5,3111,01:23,MIN 50,3,Punt,LA,MIN-LA,20 - 10,"(1:23) J.Hekker punts 50 yards to end zone, Center-J.McQuaide, Touchback."
2016,Pre,51,09/01/2016,5,3263,13:04,MIN 47,4,Punt,MIN,MIN-LA,20 - 10,"(13:04) (Punt formation) J.Locke punts 43 yards to LA 10, Center-K.McDermott. P.McRoberts MUFFS catch, RECOVERED by MIN-D.Morgan at LA 6. D.Morgan to LA 6 for no gain (M.Jordan)."
2016,Pre,51,09/01/2016,5,3823,04:02,MIN 23,4,Punt,MIN,MIN-LA,27 - 18,"(4:02) (Punt formation) J.Locke punts 41 yards to LA 36, Center-K.McDermott, fair catch by C.Reynolds."
2016,Pre,51,09/01/2016,5,4143,00:52,MIN 32,4,Punt,MIN,MIN-LA,27 - 25,"(:52) (Punt formation) J.Locke punts 47 yards to LA 21, Center-K.McDermott. C.Reynolds to LA 39 for 18 yards (T.Roberson)."
2016,Pre,52,09/01/2016,5,145,13:50,NYG 15,1,Punt,NYG,NYG-NE,0 - 0,"(13:50) B.Wing punts 53 yards to NE 32, Center-Z.DeOssie. D.Foster to NE 43 for 11 yards (Z.DeOssie, J.Thomas)."
2016,Pre,52,09/01/2016,5,452,11:00,NE 39,1,Punt,NYG,NYG-NE,0 - 0,"(11:00) B.Wing punts 33 yards to NE 6, Center-Z.DeOssie, fair catch by J.Edelman."
2016,Pre,52,09/01/2016,5,654,08:05,NE 44,1,Punt,NE,NYG-NE,0 - 0,"(8:05) R.Allen punts 52 yards to NYG 4, Center-J.Cardona, downed by NE-B.Mingo."
2016,Pre,52,09/01/2016,5,737,06:39,NYG 10,1,Punt,NYG,NYG-NE,0 - 0,"(6:39) B.Wing punts 46 yards to NE 44, Center-Z.DeOssie. D.Foster pushed ob at NE 49 for 5 yards (J.Adams)."
2016,Pre,52,09/01/2016,5,1953,04:18,NYG 21,2,Punt,NYG,NYG-NE,3 - 6,"(4:18) B.Wing punts 44 yards to NE 35, Center-Z.DeOssie, out of bounds."
2016,Pre,52,09/01/2016,5,2147,01:11,NYG 50,2,Punt,NE,NYG-NE,3 - 6,"(1:11) R.Allen punts 37 yards to NYG 13, Center-J.Cardona, fair catch by B.Rainey."
2016,Pre,52,09/01/2016,5,2537,12:15,NYG 42,3,Punt,NE,NYG-NE,3 - 6,"(12:15) R.Allen punts 28 yards to NYG 14, Center-J.Cardona, fair catch by B.Rainey."
2016,Pre,52,09/01/2016,5,2756,08:23,NE 14,3,Punt,NE,NYG-NE,10 - 6,"(8:23) R.Allen punts 46 yards to NYG 40, Center-J.Cardona. B.Rainey pushed ob at NE 47 for 13 yards (C.Harbor)."
2016,Pre,52,09/01/2016,5,2906,06:09,NE 43,3,Punt,NYG,NYG-NE,10 - 6,"(6:09) B.Wing punts 43 yards to end zone, Center-Z.DeOssie, Touchback."
2016,Pre,52,09/01/2016,5,3527,12:10,NYG 43,4,Punt,NYG,NYG-NE,10 - 9,"(12:10) B.Wing punts 51 yards to NE 6, Center-Z.DeOssie. C.Jones to NE 40 for 34 yards (O.Darkwa)."
2016,Pre,52,09/01/2016,5,3623,10:04,NE 47,4,Punt,NE,NYG-NE,10 - 9,"(10:04) R.Allen punts 35 yards to NYG 18, Center-J.Cardona. B.Rainey to NYG 21 for 3 yards (K.Grugier-Hill)."
2016,Pre,52,09/01/2016,5,4288,00:21,NYG 36,4,Punt,NYG,NYG-NE,17 - 9,"(:21) B.Wing punts 39 yards to NE 25, Center-Z.DeOssie, out of bounds."
2016,Pre,53,09/01/2016,5,143,13:33,NYJ 30,1,Punt,NYJ,PHI-NYJ,0 - 0,"(13:33) L.Edwards punts 44 yards to PHI 26, Center-T.Purdum. P.Turner to PHI 38 for 12 yards (L.Mauldin)."
2016,Pre,53,09/01/2016,5,267,12:58,PHI 45,1,Punt,PHI,PHI-NYJ,0 - 0,"(12:58) (Punt formation) D.Jones punts 42 yards to NYJ 13, Center-J.Dorenbos, fair catch by J.Ross."
2016,Pre,53,09/01/2016,5,345,11:42,NYJ 21,1,Punt,NYJ,PHI-NYJ,0 - 0,"(11:42) L.Edwards punts 59 yards to PHI 20, Center-T.Purdum, out of bounds."
2016,Pre,53,09/01/2016,5,870,02:13,PHI 25,1,Punt,PHI,PHI-NYJ,0 - 6,"(2:13) D.Jones punts 53 yards to NYJ 22, Center-J.Dorenbos. J.Marshall MUFFS catch, and recovers at NYJ 14. J.Marshall to NYJ 20 for 6 yards (M.Johnson)."
2016,Pre,53,09/01/2016,5,1060,15:00,NYJ 37,2,Punt,NYJ,PHI-NYJ,0 - 6,"(15:00) L.Edwards punts 60 yards to PHI 3, Center-T.Purdum, downed by NYJ-J.Martin."
2016,Pre,53,09/01/2016,5,1330,10:25,PHI 41,2,Punt,NYJ,PHI-NYJ,0 - 6,"(10:25) L.Edwards punts 41 yards to end zone, Center-T.Purdum, Touchback."
2016,Pre,53,09/01/2016,5,1584,05:00,PHI 47,2,Punt,PHI,PHI-NYJ,0 - 6,"(5:00) D.Jones punts 53 yards to end zone, Center-J.Dorenbos, Touchback."
2016,Pre,53,09/01/2016,5,1719,02:51,NYJ 17,2,Punt,NYJ,PHI-NYJ,6 - 6,"(2:51) L.Edwards punts 54 yards to PHI 29, Center-T.Purdum. P.Turner for 71 yards, TOUCHDOWN."
2016,Pre,53,09/01/2016,5,1873,01:55,NYJ 36,2,Punt,NYJ,PHI-NYJ,7 - 6,"(1:55) (Punt formation) L.Edwards punts 55 yards to PHI 9, Center-T.Purdum. P.Turner to PHI 15 for 6 yards (R.Miles)."
2016,Pre,53,09/01/2016,5,1986,01:02,PHI 17,2,Punt,PHI,PHI-NYJ,7 - 6,"(1:02) D.Jones punts 41 yards to NYJ 42, Center-J.Dorenbos. J.Marshall to NYJ 46 for 4 yards (B.Braman)."
2016,Pre,53,09/01/2016,5,2302,11:57,PHI 45,3,Punt,PHI,PHI-NYJ,7 - 6,"(11:57) D.Jones punts 32 yards to NYJ 23, Center-J.Dorenbos, fair catch by J.Ross."
2016,Pre,53,09/01/2016,5,2482,09:47,PHI 44,3,Punt,NYJ,PHI-NYJ,7 - 6,"(9:47) L.Edwards punts 44 yards to end zone, Center-T.Purdum, Touchback."
2016,Pre,53,09/01/2016,5,2692,05:44,NYJ 42,3,Punt,NYJ,PHI-NYJ,7 - 6,"(5:44) L.Edwards punts 44 yards to PHI 14, Center-T.Purdum, downed by NYJ-B.Bostick."
2016,Pre,53,09/01/2016,5,2963,02:53,NYJ 20,3,Punt,NYJ,PHI-NYJ,14 - 6,"(2:53) (Punt formation) L.Edwards punts 60 yards to PHI 20, Center-T.Purdum. P.Turner to PHI 31 for 11 yards (J.Howsare)."
2016,Pre,53,09/01/2016,5,3263,13:58,PHI 48,4,Punt,NYJ,PHI-NYJ,14 - 6,"(13:58) L.Edwards punts 45 yards to PHI 3, Center-T.Purdum, fair catch by P.Turner."
2016,Pre,53,09/01/2016,5,3414,10:58,PHI 19,4,Punt,PHI,PHI-NYJ,14 - 6,"(10:58) D.Jones punts 46 yards to NYJ 35, Center-J.Dorenbos, downed by PHI-B.Countess. PENALTY on PHI-B.Countess, Illegal Touch Kick, 5 yards, enforced at NYJ 35."
2016,Pre,53,09/01/2016,5,3513,09:30,NYJ 48,4,Punt,NYJ,PHI-NYJ,14 - 6,"(9:30) L.Edwards punts 42 yards to PHI 10, Center-T.Purdum, fair catch by P.Turner."
2016,Pre,53,09/01/2016,5,3868,02:46,NYJ 48,4,Punt,NYJ,PHI-NYJ,14 - 6,"(2:46) (Punt formation) L.Edwards punts 37 yards to PHI 15, Center-T.Purdum, downed by NYJ-J.Howsare."
2016,Pre,53,09/01/2016,5,4011,01:16,PHI 17,4,Punt,PHI,PHI-NYJ,14 - 6,"(1:16) (Punt formation) D.Jones punts 42 yards to NYJ 41, Center-J.Dorenbos. C.Worthy to NYJ 39 for -2 yards (Q.Gause)."
2016,Pre,54,09/01/2016,5,227,10:42,PIT 45,1,Punt,CAR,CAR-PIT,0 - 0,"(10:42) A.Lee punts 37 yards to PIT 8, Center-J.Jansen, downed by CAR-J.Jansen."
2016,Pre,54,09/01/2016,5,307,08:29,PIT 7,1,Punt,PIT,CAR-PIT,0 - 0,"(8:29) J.Berry punts 50 yards to CAR 43, Center-G.Warren, downed by PIT-A.Shabazz."
2016,Pre,54,09/01/2016,5,607,02:35,PIT 45,1,Punt,PIT,CAR-PIT,3 - 0,"(2:35) J.Berry punts 38 yards to CAR 17, Center-G.Warren, out of bounds."
2016,Pre,54,09/01/2016,5,1045,09:57,PIT 24,2,Punt,PIT,CAR-PIT,6 - 0,"(9:57) J.Berry punts 45 yards to CAR 31, Center-G.Warren. D.Byrd to CAR 46 for 15 yards (S.Davis)."
2016,Pre,54,09/01/2016,5,1509,01:50,PIT 40,2,Punt,PIT,CAR-PIT,9 - 0,"(1:50) J.Berry punts 54 yards to CAR 6, Center-G.Warren. D.Byrd to CAR 18 for 12 yards (T.Matakevich)."
2016,Pre,54,09/01/2016,5,2010,13:03,PIT 25,3,Punt,PIT,CAR-PIT,12 - 0,"(13:03) J.Berry punts 46 yards to CAR 29, Center-G.Warren. D.Byrd to CAR 37 for 8 yards (F.Toussaint)."
2016,Pre,54,09/01/2016,5,2130,10:30,CAR 45,3,Punt,CAR,CAR-PIT,12 - 0,"(10:30) A.Lee punts 29 yards to PIT 26, Center-J.Jansen. S.Johnson MUFFS catch, RECOVERED by CAR-J.Jansen at PIT 22. The Replay Official reviewed the kick touched ruling, and the play was Upheld. The ruling on the field stands."
2016,Pre,54,09/01/2016,5,2439,06:02,PIT 10,3,Punt,PIT,CAR-PIT,15 - 0,"(6:02) J.Berry punts 51 yards to CAR 39, Center-G.Warren. D.Byrd to PIT 37 for 24 yards (T.Matakevich; F.Toussaint)."
2016,Pre,54,09/01/2016,5,3330,04:20,PIT 40,4,Punt,CAR,CAR-PIT,18 - 6,"(4:20) A.Lee punts 31 yards to PIT 9, Center-J.Jansen, fair catch by D.Ayers."
2016,Pre,54,09/01/2016,5,3422,02:51,PIT 13,4,Punt,PIT,CAR-PIT,18 - 6,"(2:51) J.Berry punts 38 yards to CAR 49, Center-G.Warren, fair catch by B.Bersin."
2016,Pre,55,09/01/2016,5,803,00:26,SF 32,1,Punt,SF,SD-SF,0 - 6,"(:26) B.Pinion punts 44 yards to SD 24, Center-K.Nelson, fair catch by I.Burse."
2016,Pre,55,09/01/2016,5,2464,05:38,SF 28,3,Punt,SF,SD-SF,21 - 9,"(5:38) B.Pinion punts 38 yards to SD 34, Center-K.Nelson. I.Burse to SD 33 for -1 yards (K.Nelson)."
2016,Pre,55,09/01/2016,5,2622,02:08,SD 47,3,Punt,SD,SD-SF,21 - 9,"(2:08) D.Kaser punts 53 yards to end zone, Center-S.McGrath, Touchback."
2016,Pre,55,09/01/2016,5,3054,09:29,SD 16,4,Punt,SD,SD-SF,21 - 9,"(9:29) (Punt formation) PENALTY on SD-S.Williams, False Start, 5 yards, enforced at SD 16 - No Play."
2016,Pre,55,09/01/2016,5,3077,09:07,SD 11,4,Punt,SD,SD-SF,21 - 9,"(9:07) D.Kaser punts 49 yards to SF 40, Center-M.Windt. D.White pushed ob at SF 46 for 6 yards (C.Swain)."
2016,Pre,56,09/01/2016,5,125,13:04,OAK 33,1,Punt,OAK,OAK-SEA,0 - 0,"(13:04) M.King punts 56 yards to SEA 11, Center-J.Condo, fair catch by T.Lockett."
2016,Pre,56,09/01/2016,5,256,11:31,SEA 34,1,Punt,SEA,OAK-SEA,0 - 0,"(11:31) J.Ryan punts 45 yards to OAK 21, Center-N.Frese, fair catch by D.Washington."
2016,Pre,56,09/01/2016,5,388,08:30,OAK 47,1,Punt,OAK,OAK-SEA,0 - 0,"(8:30) M.King punts 39 yards to SEA 14, Center-J.Condo, fair catch by T.Lockett."
2016,Pre,56,09/01/2016,5,476,07:07,SEA 21,1,Punt,SEA,OAK-SEA,0 - 0,"(7:07) J.Ryan punts 45 yards to OAK 34, Center-N.Frese. D.Washington to OAK 37 for 3 yards (C.Prosise). PENALTY on OAK-K.Durden, Offensive Holding, 10 yards, enforced at OAK 34."
2016,Pre,56,09/01/2016,5,600,04:33,OAK 44,1,Punt,OAK,OAK-SEA,0 - 0,"(4:33) M.King punts 56 yards to end zone, Center-J.Condo, Touchback."
2016,Pre,56,09/01/2016,5,841,15:00,OAK 43,2,Punt,SEA,OAK-SEA,0 - 0,"(15:00) J.Ryan punts 37 yards to OAK 6, Center-N.Frese, fair catch by D.Washington."
2016,Pre,56,09/01/2016,5,1024,11:05,OAK 35,2,Punt,OAK,OAK-SEA,0 - 0,"(11:05) M.King punts 65 yards to end zone, Center-J.Condo, Touchback."
2016,Pre,56,09/01/2016,5,1132,08:26,SEA 7,2,Punt,SEA,OAK-SEA,0 - 0,"(8:26) J.Ryan punts 48 yards to OAK 45, Center-N.Frese. D.Washington to SEA 42 for 13 yards (K.Palacio; E.Pinkins). PENALTY on OAK-D.Bates, Offensive Holding, 10 yards, enforced at SEA 42."
2016,Pre,56,09/01/2016,5,1259,06:46,OAK 45,2,Punt,OAK,OAK-SEA,0 - 0,"(6:46) M.King punts 49 yards to SEA 6, Center-J.Condo, out of bounds. PENALTY on OAK-C.James, Ineligible Downfield Kick, 5 yards, enforced at OAK 45 - No Play."
2016,Pre,56,09/01/2016,5,1288,06:40,OAK 40,2,Punt,OAK,OAK-SEA,0 - 0,"(6:40) M.King punts 52 yards to SEA 8, Center-J.Condo, fair catch by T.Lockett."
2016,Pre,56,09/01/2016,5,1598,01:39,OAK 47,2,Punt,OAK,OAK-SEA,2 - 0,"(1:39) M.King punts 42 yards to SEA 11, impetus ends at SEA 11, Center-J.Condo, out of bounds."
2016,Pre,56,09/01/2016,5,1930,13:07,SEA 23,3,Punt,SEA,OAK-SEA,2 - 0,"(13:07) J.Ryan punts 44 yards to OAK 33, Center-N.Frese. J.Richard to SEA 42 for 25 yards (K.Lambert)."
2016,Pre,56,09/01/2016,5,2513,03:14,SEA 44,3,Punt,OAK,OAK-SEA,5 - 3,"(3:14) M.King punts 38 yards to SEA 6, Center-J.Condo, fair catch by T.Lockett."
2016,Pre,56,09/01/2016,5,2597,02:24,SEA 7,3,Punt,SEA,OAK-SEA,5 - 3,"(2:24) J.Ryan punts 45 yards to OAK 48, Center-N.Frese. D.Washington to SEA 41 for 11 yards (K.Lambert, A.Goodley)."
2016,Pre,56,09/01/2016,5,2872,13:27,SEA 26,4,Punt,SEA,OAK-SEA,8 - 3,"(13:27) J.Ryan punts 58 yards to OAK 16, Center-N.Frese. J.Mickens to OAK 28 for 12 yards (B.Bryant; S.Longa)."
2016,Pre,56,09/01/2016,5,3194,08:53,OAK 23,4,Punt,OAK,OAK-SEA,8 - 9,"(8:53) M.King punts 43 yards to SEA 34, Center-J.Condo. T.Simon to SEA 37 for 3 yards (De.McDonald)."
2016,Pre,57,09/01/2016,5,295,11:49,MIA 45,1,Punt,MIA,MIA-TEN,0 - 7,"(11:49) (Punt formation) M.Darr punts 51 yards to TEN 4, Center-J.Denney. K.Byard to TEN 18 for 14 yards (S.Gary)."
2016,Pre,57,09/01/2016,5,896,14:57,MIA 31,2,Punt,MIA,MIA-TEN,0 - 14,"(14:57) (Punt formation) M.Darr punts 41 yards to TEN 28, Center-J.Denney. K.Reed MUFFS catch, touched at TEN 28, recovered by TEN-K.Byard at TEN 21. K.Byard to TEN 21 for no gain (A.Hendy)."
2016,Pre,57,09/01/2016,5,1226,10:17,TEN 21,2,Punt,TEN,MIA-TEN,7 - 14,"(10:17) (Punt formation) B.Kern punts 33 yards to MIA 46, Center-B.Brinkley, out of bounds."
2016,Pre,57,09/01/2016,5,1338,08:42,MIA 50,2,Punt,MIA,MIA-TEN,7 - 14,"(8:42) (Punt formation) M.Darr punts 39 yards to TEN 11, Center-J.Denney, fair catch by K.Reed."
2016,Pre,57,09/01/2016,5,1879,00:59,MIA 44,2,Punt,MIA,MIA-TEN,7 - 21,"(:59) (Punt formation) M.Darr punts 42 yards to TEN 14, Center-J.Denney. K.Reed to TEN 21 for 7 yards (Dan.Thomas). FUMBLES (Dan.Thomas), RECOVERED by MIA-J.Denney at TEN 23. J.Denney to TEN 23 for no gain (K.Byard)."
2016,Pre,57,09/01/2016,5,2121,12:32,TEN 32,3,Punt,TEN,MIA-TEN,7 - 21,"(12:32) (Punt formation) B.Kern punts 68 yards to end zone, Center-B.Brinkley, Touchback."
2016,Pre,57,09/01/2016,5,2568,01:37,MIA 41,3,Punt,TEN,MIA-TEN,10 - 21,"(1:37) (Punt formation) B.Kern punts 32 yards to MIA 9, Center-B.Brinkley, fair catch by G.Whalen."
2016,Pre,57,09/01/2016,5,2855,10:33,TEN 44,4,Punt,MIA,MIA-TEN,10 - 21,"(10:33) (Punt formation) M.Darr punts 44 yards to end zone, Center-J.Denney, Touchback."
2016,Pre,57,09/01/2016,5,2960,07:58,TEN 27,4,Punt,TEN,MIA-TEN,10 - 21,"(7:58) (Punt formation) B.Kern punts 50 yards to MIA 23, Center-B.Brinkley, out of bounds."
2016,Pre,57,09/01/2016,5,3047,06:31,MIA 21,4,Punt,MIA,MIA-TEN,10 - 21,"(6:31) (Punt formation) M.Darr punts 52 yards to TEN 27, Center-J.Denney. K.Byard to TEN 33 for 6 yards (T.Gray)."
2016,Pre,57,09/01/2016,5,3142,04:59,TEN 39,4,Punt,TEN,MIA-TEN,10 - 21,"(4:59) (Punt formation) B.Kern punts 61 yards to end zone, Center-B.Brinkley, Touchback."
2016,Pre,57,09/01/2016,5,3223,02:43,MIA 26,4,Punt,MIA,MIA-TEN,10 - 21,"(2:43) (Punt formation) M.Darr punts 37 yards to TEN 37, Center-J.Denney, fair catch by K.Byard."
2016,Pre,58,08/31/2016,5,357,08:05,TB 30,1,Punt,TB,TB-WAS,0 - 3,"(8:05) (Punt formation) B.Anger punts 50 yards to WAS 20, Center-A.DePaola. R.Ross to WAS 19 for -1 yards (I.Johnson)."
2016,Pre,58,08/31/2016,5,475,05:22,WAS 39,1,Punt,WAS,TB-WAS,0 - 3,"(5:22) (Punt formation) T.Way punts 53 yards to TB 8, Center-N.Sundberg. B.Reedy MUFFS catch, touched at TB 8, and recovers at TB 8. B.Reedy to TB 25 for 17 yards (H.Bates, J.Kerridge)."
2016,Pre,58,08/31/2016,5,606,02:59,TB 31,1,Punt,TB,TB-WAS,0 - 3,"(2:59) (Punt formation) B.Anger punts 44 yards to WAS 25, Center-A.DePaola, downed by TB-F.Martino."
2016,Pre,58,08/31/2016,5,717,01:21,WAS 32,1,Punt,WAS,TB-WAS,0 - 3,"(1:21) (Punt formation) T.Way punts 56 yards to TB 12, Center-N.Sundberg. B.Reedy MUFFS catch, touched at TB 12, and recovers at TB 12. B.Reedy to TB 12 for no gain (L.Trail)."
2016,Pre,58,08/31/2016,5,841,14:54,TB 13,2,Punt,TB,TB-WAS,0 - 3,"(14:54) (Punt formation) B.Anger punts 51 yards to WAS 36, Center-A.DePaola. R.Ross to WAS 43 for 7 yards (H.Jones)."
2016,Pre,58,08/31/2016,5,1018,12:43,TB 19,2,Punt,TB,TB-WAS,0 - 10,"(12:43) (Punt formation) B.Anger punts 52 yards to WAS 29, Center-A.DePaola. R.Ross to WAS 29 for no gain (J.Robinson). Penalty on WAS-M.Wakefield, Defensive Offside, declined."
2016,Pre,58,08/31/2016,5,1118,11:06,WAS 36,2,Punt,WAS,TB-WAS,0 - 10,"(11:06) (Punt formation) T.Way punts 46 yards to TB 18, Center-N.Sundberg, fair catch by B.Reedy."
2016,Pre,58,08/31/2016,5,1422,06:28,TB 34,2,Punt,TB,TB-WAS,0 - 13,"(6:28) (Punt formation) B.Anger punts 53 yards to WAS 13, Center-A.DePaola. R.Ross to WAS 20 for 7 yards (I.Johnson)."
2016,Pre,58,08/31/2016,5,1555,04:10,TB 50,2,Punt,WAS,TB-WAS,0 - 13,"(4:10) (Punt formation) T.Way punts 39 yards to TB 11, Center-N.Sundberg, fair catch by B.Reedy."
2016,Pre,58,08/31/2016,5,1640,02:28,TB 6,2,Punt,TB,TB-WAS,0 - 13,"(2:28) (Punt formation) B.Anger punts 48 yards to WAS 46, Center-A.DePaola. R.Ross to TB 46 for 8 yards (D.Vitale; H.Jones). PENALTY on TB, Player Out of Bounds on Punt, 5 yards, enforced at TB 46."
2016,Pre,58,08/31/2016,5,2571,04:54,TB 25,3,Punt,TB,TB-WAS,3 - 20,"(4:54) (Punt formation) B.Anger punts 35 yards to WAS 40, Center-A.DePaola, fair catch by R.Ross."
2016,Pre,58,08/31/2016,5,2660,02:50,WAS 49,3,Punt,WAS,TB-WAS,3 - 20,"(2:50) (Punt formation) T.Way punts 50 yards to TB 1, Center-N.Sundberg, out of bounds. PENALTY on TB-J.George, Defensive Offside, 5 yards, enforced at WAS 49 - No Play."
2016,Pre,58,08/31/2016,5,2756,00:33,TB 46,3,Punt,WAS,TB-WAS,3 - 20,"(:33) (Punt formation) T.Way punts 36 yards to TB 10, Center-N.Sundberg, fair catch by J.Krause."
2016,Pre,58,08/31/2016,5,2862,14:16,TB 8,4,Punt,TB,TB-WAS,3 - 20,"(14:16) (Punt formation) B.Anger punts 48 yards to WAS 44, Center-A.DePaola, fair catch by T.Thorpe."
2016,Pre,58,08/31/2016,5,3022,10:47,TB 42,4,Punt,WAS,TB-WAS,3 - 20,"(10:47) (Punt formation) T.Way punts 27 yards to TB 15, Center-N.Sundberg, fair catch by J.Krause."
2016,Pre,58,08/31/2016,5,3574,03:24,WAS 25,4,Punt,WAS,TB-WAS,6 - 20,"(3:24) (Punt formation) T.Way punts 53 yards to TB 22, Center-N.Sundberg. J.Krause to TB 24 for 2 yards (D.Everett, J.Kerridge)."
2016,Pre,59,09/01/2016,5,204,12:41,BLT 40,1,Punt,BLT,NO-BLT,0 - 0,"(12:41) S.Koch punts 39 yards to NO 21, Center-M.Cox, fair catch by T.Lewis."
2016,Pre,59,09/01/2016,5,574,07:24,BLT 11,1,Punt,BLT,NO-BLT,3 - 0,"(7:24) S.Koch punts 49 yards to NO 40, Center-M.Cox. M.Murphy to BLT 27 for 33 yards (P.Onwuasor). PENALTY on NO-C.McCain, Illegal Block Above the Waist, 10 yards, enforced at NO 47."
2016,Pre,59,09/01/2016,5,1275,10:14,NO 48,2,Punt,NO,NO-BLT,6 - 3,"(10:14) T.Morstead punts 43 yards to BLT 9, Center-J.Drescher, out of bounds."
